,source,name_of_video,url_of_video,name_of_channel,url_of_channel,time_stamp,date,month,day,year,hour,minute,second,AM/PM,time_zone
1797,YouTube Music,Full Time Lover,https://music.youtube.com/watch?v=o2HYcF2rD44,Prateek Kuhad - Topic,https://www.youtube.com/channel/UCO_sphdxl8_K6mfXzzmkDGQ,Mar 14 2023 7:04:52 AM EST,14 Mar 2023,Mar,14,2023,16,34,52,PM,IST
1798,YouTube Music,Bloom,https://music.youtube.com/watch?v=h1wPRrJls1I,Prateek Kuhad - Topic,https://www.youtube.com/channel/UCO_sphdxl8_K6mfXzzmkDGQ,Mar 14 2023 7:00:09 AM EST,14 Mar 2023,Mar,14,2023,16,30,9,PM,IST
1799,YouTube Music,Heartbroken,https://music.youtube.com/watch?v=OiI1buTgq9o,Prateek Kuhad - Topic,https://www.youtube.com/channel/UCO_sphdxl8_K6mfXzzmkDGQ,Mar 14 2023 6:37:59 AM EST,14 Mar 2023,Mar,14,2023,16,7,59,PM,IST
1800,YouTube Music,The Last Time,https://music.youtube.com/watch?v=UUTujoNrqhk,Prateek Kuhad - Topic,https://www.youtube.com/channel/UCO_sphdxl8_K6mfXzzmkDGQ,Mar 14 2023 6:34:19 AM EST,14 Mar 2023,Mar,14,2023,16,4,19,PM,IST
1801,YouTube Music,Drown,https://music.youtube.com/watch?v=IWCatSvLrPs,Prateek Kuhad - Topic,https://www.youtube.com/channel/UCO_sphdxl8_K6mfXzzmkDGQ,Mar 14 2023 6:31:31 AM EST,14 Mar 2023,Mar,14,2023,16,1,31,PM,IST
1802,YouTube Music,Just A Word,https://music.youtube.com/watch?v=GdEWORsM-tI,Prateek Kuhad - Topic,https://www.youtube.com/channel/UCO_sphdxl8_K6mfXzzmkDGQ,Mar 14 2023 6:28:31 AM EST,14 Mar 2023,Mar,14,2023,15,58,31,PM,IST
1803,YouTube Music,Face,https://music.youtube.com/watch?v=kXFFR4XPzEI,Prateek Kuhad - Topic,https://www.youtube.com/channel/UCO_sphdxl8_K6mfXzzmkDGQ,Mar 14 2023 6:25:27 AM EST,14 Mar 2023,Mar,14,2023,15,55,27,PM,IST
1804,YouTube Music,Co2,https://music.youtube.com/watch?v=6FewJvQDTmA,Prateek Kuhad - Topic,https://www.youtube.com/channel/UCO_sphdxl8_K6mfXzzmkDGQ,Mar 14 2023 6:23:37 AM EST,14 Mar 2023,Mar,14,2023,15,53,37,PM,IST
1805,YouTube,Try Guys Ruin Glazed Donuts w/ Pro Chefs • Phoning It In,https://www.youtube.com/watch?v=H_59KD48JzA,The Try Guys,https://www.youtube.com/channel/UCpi8TJfiA4lKGkaXs__YdBA,Mar 13 2023 1:17:26 PM EST,13 Mar 2023,Mar,13,2023,22,47,26,PM,IST
1806,YouTube,Jimmy Kimmel’s Oscars Monologue 2023,https://www.youtube.com/watch?v=GoM-64EkchU,Jimmy Kimmel Live,https://www.youtube.com/channel/UCa6vGFO9ty8v5KZJXQxdhaw,Mar 13 2023 12:59:55 PM EST,13 Mar 2023,Mar,13,2023,22,29,55,PM,IST
1807,YouTube Music,Co2,https://music.youtube.com/watch?v=6FewJvQDTmA,Prateek Kuhad - Topic,https://www.youtube.com/channel/UCO_sphdxl8_K6mfXzzmkDGQ,Mar 13 2023 7:04:41 AM EST,13 Mar 2023,Mar,13,2023,16,34,41,PM,IST
1808,YouTube Music,Favorite Peeps,https://music.youtube.com/watch?v=JXAPp86oJq0,Prateek Kuhad - Topic,https://www.youtube.com/channel/UCO_sphdxl8_K6mfXzzmkDGQ,Mar 13 2023 7:01:10 AM EST,13 Mar 2023,Mar,13,2023,16,31,10,PM,IST
1809,YouTube Music,Hollow,https://music.youtube.com/watch?v=F36MyqKI3uA,Prateek Kuhad - Topic,https://www.youtube.com/channel/UCO_sphdxl8_K6mfXzzmkDGQ,Mar 13 2023 6:57:45 AM EST,13 Mar 2023,Mar,13,2023,16,27,45,PM,IST
1810,YouTube Music,All I Need,https://music.youtube.com/watch?v=KOw1CrvHuUM,Prateek Kuhad - Topic,https://www.youtube.com/channel/UCO_sphdxl8_K6mfXzzmkDGQ,Mar 13 2023 6:55:11 AM EST,13 Mar 2023,Mar,13,2023,16,25,11,PM,IST
1811,YouTube Music,Oh Love,https://music.youtube.com/watch?v=8nWGexhUrU8,Prateek Kuhad - Topic,https://www.youtube.com/channel/UCO_sphdxl8_K6mfXzzmkDGQ,Mar 13 2023 6:54:56 AM EST,13 Mar 2023,Mar,13,2023,16,24,56,PM,IST
1812,YouTube Music,Khone Do,https://music.youtube.com/watch?v=ylghvVsVYQI,Prateek Kuhad - Topic,https://www.youtube.com/channel/UCO_sphdxl8_K6mfXzzmkDGQ,Mar 13 2023 6:53:23 AM EST,13 Mar 2023,Mar,13,2023,16,23,23,PM,IST
1813,YouTube Music,Kadam,https://music.youtube.com/watch?v=9gEHZ3peGvI,Prateek Kuhad - Topic,https://www.youtube.com/channel/UCO_sphdxl8_K6mfXzzmkDGQ,Mar 13 2023 6:49:17 AM EST,13 Mar 2023,Mar,13,2023,16,19,17,PM,IST
1814,YouTube Music,Voh,https://music.youtube.com/watch?v=pT2LmP9JTnk,Prateek Kuhad - Topic,https://www.youtube.com/channel/UCO_sphdxl8_K6mfXzzmkDGQ,Mar 13 2023 6:45:18 AM EST,13 Mar 2023,Mar,13,2023,16,15,18,PM,IST
1815,YouTube Music,Tune Kaha,https://music.youtube.com/watch?v=cMOPAD7KrbM,Prateek Kuhad - Topic,https://www.youtube.com/channel/UCO_sphdxl8_K6mfXzzmkDGQ,Mar 13 2023 6:41:41 AM EST,13 Mar 2023,Mar,13,2023,16,11,41,PM,IST
1816,YouTube Music,Shehron Ke Raaz,https://music.youtube.com/watch?v=XzsU--XmUe0,Prateek Kuhad - Topic,https://www.youtube.com/channel/UCO_sphdxl8_K6mfXzzmkDGQ,Mar 13 2023 6:39:08 AM EST,13 Mar 2023,Mar,13,2023,16,9,8,PM,IST
1817,YouTube Music,Tere Hi Hum,https://music.youtube.com/watch?v=FALzW69vGRQ,Prateek Kuhad - Topic,https://www.youtube.com/channel/UCO_sphdxl8_K6mfXzzmkDGQ,Mar 13 2023 6:24:29 AM EST,13 Mar 2023,Mar,13,2023,15,54,29,PM,IST
1818,YouTube Music,Kasoor,https://music.youtube.com/watch?v=iAQcOfKO8CM,Prateek Kuhad - Topic,https://www.youtube.com/channel/UCO_sphdxl8_K6mfXzzmkDGQ,Mar 13 2023 6:21:11 AM EST,13 Mar 2023,Mar,13,2023,15,51,11,PM,IST
1819,YouTube Music,Yeh Pal,https://music.youtube.com/watch?v=0E-OZtDEW-M,Prateek Kuhad - Topic,https://www.youtube.com/channel/UCO_sphdxl8_K6mfXzzmkDGQ,Mar 13 2023 6:16:43 AM EST,13 Mar 2023,Mar,13,2023,15,46,43,PM,IST
1820,YouTube Music,cold/mess,https://music.youtube.com/watch?v=JZnwa4HBysg,Prateek Kuhad - Topic,https://www.youtube.com/channel/UCO_sphdxl8_K6mfXzzmkDGQ,Mar 13 2023 6:12:01 AM EST,13 Mar 2023,Mar,13,2023,15,42,1,PM,IST
1821,YouTube Music,Tum Jab Paas,https://music.youtube.com/watch?v=sCP5emCrGEE,Prateek Kuhad - Topic,https://www.youtube.com/channel/UCO_sphdxl8_K6mfXzzmkDGQ,Mar 13 2023 6:07:56 AM EST,13 Mar 2023,Mar,13,2023,15,37,56,PM,IST
1822,YouTube Music,"Rasiya (From ""Brahmastra"")",https://music.youtube.com/watch?v=8ScyK0Jt9WM,Pritam - Topic,https://www.youtube.com/channel/UCCTN01plFzn4npREHKT2_9Q,Mar 12 2023 2:32:41 PM EST,12 Mar 2023,Mar,13,2023,0,2,41,AM,IST
1823,YouTube Music,Ude Dil Befikre,https://music.youtube.com/watch?v=Sxu8wHE97Rk,Benny Dayal - Topic,https://www.youtube.com/channel/UCfMelS8PmfNmL_PsuUS6RFQ,Mar 12 2023 2:32:14 PM EST,12 Mar 2023,Mar,13,2023,0,2,14,AM,IST
1824,YouTube Music,"Mehrama (From ""Love Aaj Kal"")",https://music.youtube.com/watch?v=yF2bRe2oCd8,Darshan Raval - Topic,https://www.youtube.com/channel/UCNMewQFJlBeyXpWwo2dezSw,Mar 12 2023 2:28:04 PM EST,12 Mar 2023,Mar,12,2023,23,58,4,PM,IST
1825,YouTube Music,Alag Aasmaan (Acoustic),https://music.youtube.com/watch?v=_UCd8ZV3NXM,Anuv Jain - Topic,https://www.youtube.com/channel/UCo36OSM_dp0KynQ02zibnsQ,Mar 12 2023 2:18:43 PM EST,12 Mar 2023,Mar,12,2023,23,48,43,PM,IST
1826,YouTube Music,"Dil Se Re (From ""Dil Se"")",https://music.youtube.com/watch?v=GYRPYukYW8s,A.R. Rahman - Topic,https://www.youtube.com/channel/UCtJe0RYzgPddQXKtWduxz_w,Mar 12 2023 2:15:08 PM EST,12 Mar 2023,Mar,12,2023,23,45,8,PM,IST
1827,YouTube Music,Aahatein,https://music.youtube.com/watch?v=MqEPQGcSeYk,Agnee - Topic,https://www.youtube.com/channel/UC1OIizenN4GmGRD8YYUD0Aw,Mar 12 2023 2:12:15 PM EST,12 Mar 2023,Mar,12,2023,23,42,15,PM,IST
1828,YouTube Music,Khudi,https://music.youtube.com/watch?v=cFPtQYV-R0E,The Local Train - Topic,https://www.youtube.com/channel/UCwXvxgmYjgO1PKBCXdufT4Q,Mar 12 2023 2:07:17 PM EST,12 Mar 2023,Mar,12,2023,23,37,17,PM,IST
1829,YouTube Music,BANJAREY,https://music.youtube.com/watch?v=OG7oiCnHn2M,Yo Yo Honey Singh - Topic,https://www.youtube.com/channel/UCGPCYz1FTl_dvFFnzQTQzjw,Mar 12 2023 2:07:08 PM EST,12 Mar 2023,Mar,12,2023,23,37,8,PM,IST
1830,YouTube Music,"Kesariya (From ""Brahmastra"")",https://music.youtube.com/watch?v=NJAv_7lHUIU,Arijit Singh - Topic,https://www.youtube.com/channel/UCDxKh1gFWeYsqePvgVzmPoQ,Mar 12 2023 2:02:40 PM EST,12 Mar 2023,Mar,12,2023,23,32,40,PM,IST
1831,YouTube Music,Prateek Kuhad - Kho Gaye Hum Kahan  (Slowed + Reverb),https://music.youtube.com/watch?v=hHpGOXMBjtU,nabeel ahmad,https://www.youtube.com/channel/UCh5qKQ3Pvo0tzpa7i1zyVQg,Mar 12 2023 1:58:15 PM EST,12 Mar 2023,Mar,12,2023,23,28,15,PM,IST
1832,YouTube Music,Atrangi Yaari,https://music.youtube.com/watch?v=Wo-M5x7apQw,Amitabh Bachchan - Topic,https://www.youtube.com/channel/UCI_MAGDx-8cQCvONESKXe3A,Mar 12 2023 1:54:38 PM EST,12 Mar 2023,Mar,12,2023,23,24,38,PM,IST
1833,YouTube Music,SAFARNAMA,https://music.youtube.com/watch?v=FCRUrHJW468,Lucky Ali - Topic,https://www.youtube.com/channel/UCDuVF_nBrVBytI_QUzCiKNQ,Mar 12 2023 1:49:33 PM EST,12 Mar 2023,Mar,12,2023,23,19,33,PM,IST
1834,YouTube Music,"Would've, Could've, Should've",https://music.youtube.com/watch?v=liMZZW_fWxs,Taylor Swift - Topic,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Mar 12 2023 1:37:13 PM EST,12 Mar 2023,Mar,12,2023,23,7,13,PM,IST
1835,YouTube Music,Photograph,https://music.youtube.com/watch?v=SlbfAYvA_gI,Ed Sheeran - Topic,https://www.youtube.com/channel/UClmXPfaYhXOYsNn_QUyheWQ,Mar 12 2023 1:32:54 PM EST,12 Mar 2023,Mar,12,2023,23,2,54,PM,IST
1836,YouTube Music,Poison & Wine,https://music.youtube.com/watch?v=kJrioiPPCO4,The Civil Wars - Topic,https://www.youtube.com/channel/UCiloD3RzKH6YJiZV_SNIRjQ,Mar 12 2023 1:29:13 PM EST,12 Mar 2023,Mar,12,2023,22,59,13,PM,IST
1837,YouTube Music,ADHOORE,https://music.youtube.com/watch?v=BnYokCSJDfw,Vishal Dadlani - Topic,https://www.youtube.com/channel/UCe223VU7Yb2pRFxMpHUdCvA,Mar 12 2023 12:55:06 PM EST,12 Mar 2023,Mar,12,2023,22,25,6,PM,IST
1838,YouTube Music,Hardum Humdum,https://music.youtube.com/watch?v=0SZTnLCMujk,Arijit Singh - Topic,https://www.youtube.com/channel/UCDxKh1gFWeYsqePvgVzmPoQ,Mar 12 2023 12:51:58 PM EST,12 Mar 2023,Mar,12,2023,22,21,58,PM,IST
1839,YouTube Music,The River,https://music.youtube.com/watch?v=nLg1PW_L3Ng,Daisy Jones & The Six - Topic,https://www.youtube.com/channel/UCIGTpwaV5Vu70z0D0WYwvMg,Mar 12 2023 12:43:43 PM EST,12 Mar 2023,Mar,12,2023,22,13,43,PM,IST
1840,YouTube Music,Aurora,https://music.youtube.com/watch?v=jKa0BKTKIMQ,Daisy Jones & The Six - Topic,https://www.youtube.com/channel/UCIGTpwaV5Vu70z0D0WYwvMg,Mar 12 2023 12:43:43 PM EST,12 Mar 2023,Mar,12,2023,22,13,43,PM,IST
1841,YouTube Music,No Words,https://music.youtube.com/watch?v=EolIcnMyFq0,Daisy Jones & The Six - Topic,https://www.youtube.com/channel/UCIGTpwaV5Vu70z0D0WYwvMg,Mar 12 2023 12:43:43 PM EST,12 Mar 2023,Mar,12,2023,22,13,43,PM,IST
1842,YouTube Music,Let Me Down Easy,https://music.youtube.com/watch?v=785hj4YhZRA,Daisy Jones & The Six - Topic,https://www.youtube.com/channel/UCIGTpwaV5Vu70z0D0WYwvMg,Mar 12 2023 12:43:43 PM EST,12 Mar 2023,Mar,12,2023,22,13,43,PM,IST
1843,YouTube Music,You Were Gone,https://music.youtube.com/watch?v=6GuX_TEmf28,Daisy Jones & The Six - Topic,https://www.youtube.com/channel/UCIGTpwaV5Vu70z0D0WYwvMg,Mar 12 2023 12:40:40 PM EST,12 Mar 2023,Mar,12,2023,22,10,40,PM,IST
1844,YouTube Music,Paris,https://music.youtube.com/watch?v=Dfiw7EmRTC4,The Chainsmokers - Topic,https://www.youtube.com/channel/UCQgUHOPJJrmzCjExg-ISupA,Mar 12 2023 12:40:40 PM EST,12 Mar 2023,Mar,12,2023,22,10,40,PM,IST
1845,YouTube Music,More Fun To Miss,https://music.youtube.com/watch?v=uJv2v8G0eg4,Daisy Jones & The Six - Topic,https://www.youtube.com/channel/UCIGTpwaV5Vu70z0D0WYwvMg,Mar 12 2023 12:40:40 PM EST,12 Mar 2023,Mar,12,2023,22,10,40,PM,IST
1846,YouTube Music,Look Me In The Eye,https://music.youtube.com/watch?v=APHjL6klb7Q,Release - Topic,https://www.youtube.com/channel/UCgYItmLRfCuz7fxjvt35s5g,Mar 12 2023 12:40:40 PM EST,12 Mar 2023,Mar,12,2023,22,10,40,PM,IST
1847,YouTube Music,Mystery of Love,https://music.youtube.com/watch?v=8ECPu3iumnE,Sufjan Stevens - Topic,https://www.youtube.com/channel/UC5sOhxfts379lOCXaIAinyw,Mar 12 2023 12:40:40 PM EST,12 Mar 2023,Mar,12,2023,22,10,40,PM,IST
1848,YouTube Music,Look At Us Now (Honeycomb),https://music.youtube.com/watch?v=G13ihBWJtXE,Daisy Jones & The Six - Topic,https://www.youtube.com/channel/UCIGTpwaV5Vu70z0D0WYwvMg,Mar 12 2023 12:40:40 PM EST,12 Mar 2023,Mar,12,2023,22,10,40,PM,IST
1849,YouTube Music,Please,https://music.youtube.com/watch?v=N773g3ldxB8,Daisy Jones & The Six - Topic,https://www.youtube.com/channel/UCIGTpwaV5Vu70z0D0WYwvMg,Mar 12 2023 12:40:40 PM EST,12 Mar 2023,Mar,12,2023,22,10,40,PM,IST
1850,YouTube Music,Two Against Three,https://music.youtube.com/watch?v=5zT69sM9E80,Daisy Jones & The Six - Topic,https://www.youtube.com/channel/UCIGTpwaV5Vu70z0D0WYwvMg,Mar 12 2023 12:40:40 PM EST,12 Mar 2023,Mar,12,2023,22,10,40,PM,IST
1851,YouTube Music,Regret Me,https://music.youtube.com/watch?v=Xo-KBomy_2E,Daisy Jones & The Six - Topic,https://www.youtube.com/channel/UCIGTpwaV5Vu70z0D0WYwvMg,Mar 12 2023 12:40:40 PM EST,12 Mar 2023,Mar,12,2023,22,10,40,PM,IST
1852,YouTube Music,Kill You To Try,https://music.youtube.com/watch?v=wUSGTHq7hRU,Daisy Jones & The Six - Topic,https://www.youtube.com/channel/UCIGTpwaV5Vu70z0D0WYwvMg,Mar 12 2023 12:40:40 PM EST,12 Mar 2023,Mar,12,2023,22,10,40,PM,IST
1853,YouTube Music,Have Love Will Travel,https://music.youtube.com/watch?v=EEKFx-uDPIk,Release - Topic,https://www.youtube.com/channel/UCKsVLmNjFlOBlpXGLJMCfNQ,Mar 12 2023 12:40:40 PM EST,12 Mar 2023,Mar,12,2023,22,10,40,PM,IST
1854,YouTube Music,Mystery of Love,https://music.youtube.com/watch?v=8ECPu3iumnE,Sufjan Stevens - Topic,https://www.youtube.com/channel/UC5sOhxfts379lOCXaIAinyw,Mar 10 2023 12:47:26 PM EST,10 Mar 2023,Mar,10,2023,23,17,26,PM,IST
1855,YouTube Music,The Great War,https://music.youtube.com/watch?v=v-SVRN-tMXw,Taylor Swift - Topic,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Mar 10 2023 12:43:26 PM EST,10 Mar 2023,Mar,10,2023,23,13,26,PM,IST
1856,YouTube Music,Written All Over Your Face,https://music.youtube.com/watch?v=vT0ZkOwKlZA,Louis Tomlinson - Topic,https://www.youtube.com/channel/UCpe3TthvXb8kmRiFbkeDGCQ,Mar 10 2023 12:40:45 PM EST,10 Mar 2023,Mar,10,2023,23,10,45,PM,IST
1857,YouTube Music,Look At Us Now (Honeycomb),https://music.youtube.com/watch?v=Ulo49ItKfxw,Daisy Jones & The Six - Topic,https://www.youtube.com/channel/UCIGTpwaV5Vu70z0D0WYwvMg,Mar 10 2023 12:36:55 PM EST,10 Mar 2023,Mar,10,2023,23,6,55,PM,IST
1858,YouTube Music,Look Me In The Eye,https://music.youtube.com/watch?v=APHjL6klb7Q,Release - Topic,https://www.youtube.com/channel/UCgYItmLRfCuz7fxjvt35s5g,Mar 10 2023 12:33:09 PM EST,10 Mar 2023,Mar,10,2023,23,3,9,PM,IST
1859,YouTube,Zach Is Married & Miles Is Daddy - The TryPod Ep. 201,https://www.youtube.com/watch?v=8eN4kNM2QdY,The TryPod,https://www.youtube.com/channel/UCRrigpc864fw8ZNsJ2AnEJA,Mar 9 2023 1:41:07 PM EST,9 Mar 2023,Mar,10,2023,0,11,7,AM,IST
1860,YouTube,This viral couple's wedding teaser will melt your heart! | Chaand Baaliyan | Girik & Divyangana,https://www.youtube.com/watch?v=9Xg_jjqqgGU,I DONT SAY CHEESE,https://www.youtube.com/channel/UCfNaVloYp5WldDpzXWXCPsA,Mar 9 2023 1:36:26 PM EST,9 Mar 2023,Mar,10,2023,0,6,26,AM,IST
1861,YouTube,"Riley Keough Wasn't a Singer Before ""Daisy Jones & The Six"" Casting | The Drew Barrymore Show",https://www.youtube.com/watch?v=UmGGPPAEBKk,The Drew Barrymore Show,https://www.youtube.com/channel/UCWIj8e2_-uK1m886ADSYO6g,Mar 9 2023 1:35:40 PM EST,9 Mar 2023,Mar,10,2023,0,5,40,AM,IST
1862,YouTube,"""Daisy Jones & The Six"" Cast Designs Pet Rocks for '70s Style Nostalgia | The Drew Barrymore Show",https://www.youtube.com/watch?v=DjfPgktf19I,The Drew Barrymore Show,https://www.youtube.com/channel/UCWIj8e2_-uK1m886ADSYO6g,Mar 9 2023 1:31:17 PM EST,9 Mar 2023,Mar,10,2023,0,1,17,AM,IST
1863,YouTube,INDIAN TEAM IS SAVAGE,https://www.youtube.com/watch?v=syTDe8vaf3c,Tanmay Bhat,https://www.youtube.com/channel/UC0rE2qq81of4fojo-KhO5rg,Mar 9 2023 12:56:28 PM EST,9 Mar 2023,Mar,9,2023,23,26,28,PM,IST
1864,YouTube Music,Susie Q,https://music.youtube.com/watch?v=GqqmlJ1AXkM,Release - Topic,https://www.youtube.com/channel/UCKsVLmNjFlOBlpXGLJMCfNQ,Mar 9 2023 11:08:18 AM EST,9 Mar 2023,Mar,9,2023,21,38,18,PM,IST
1865,YouTube Music,Flip The Switch,https://music.youtube.com/watch?v=4U5YuEIe_Lw,Release - Topic,https://www.youtube.com/channel/UCgYItmLRfCuz7fxjvt35s5g,Mar 9 2023 10:47:12 AM EST,9 Mar 2023,Mar,9,2023,21,17,12,PM,IST
1866,YouTube Music,Look Me In The Eye,https://music.youtube.com/watch?v=APHjL6klb7Q,Release - Topic,https://www.youtube.com/channel/UCgYItmLRfCuz7fxjvt35s5g,Mar 9 2023 10:39:38 AM EST,9 Mar 2023,Mar,9,2023,21,9,38,PM,IST
1867,YouTube Music,Have Love Will Travel,https://music.youtube.com/watch?v=EEKFx-uDPIk,Release - Topic,https://www.youtube.com/channel/UCKsVLmNjFlOBlpXGLJMCfNQ,Mar 9 2023 10:36:51 AM EST,9 Mar 2023,Mar,9,2023,21,6,51,PM,IST
1868,YouTube Music,The River,https://music.youtube.com/watch?v=nLg1PW_L3Ng,Daisy Jones & The Six - Topic,https://www.youtube.com/channel/UCIGTpwaV5Vu70z0D0WYwvMg,Mar 9 2023 10:35:31 AM EST,9 Mar 2023,Mar,9,2023,21,5,31,PM,IST
1869,YouTube Music,Aurora,https://music.youtube.com/watch?v=jKa0BKTKIMQ,Daisy Jones & The Six - Topic,https://www.youtube.com/channel/UCIGTpwaV5Vu70z0D0WYwvMg,Mar 9 2023 10:34:30 AM EST,9 Mar 2023,Mar,9,2023,21,4,30,PM,IST
1870,YouTube Music,Regret Me,https://music.youtube.com/watch?v=Xo-KBomy_2E,Daisy Jones & The Six - Topic,https://www.youtube.com/channel/UCIGTpwaV5Vu70z0D0WYwvMg,Mar 9 2023 8:33:07 AM EST,9 Mar 2023,Mar,9,2023,19,3,7,PM,IST
1871,YouTube Music,Look At Us Now (Honeycomb),https://music.youtube.com/watch?v=G13ihBWJtXE,Daisy Jones & The Six - Topic,https://www.youtube.com/channel/UCIGTpwaV5Vu70z0D0WYwvMg,Mar 9 2023 8:27:35 AM EST,9 Mar 2023,Mar,9,2023,18,57,35,PM,IST
1872,YouTube Music,Two Against Three,https://music.youtube.com/watch?v=5zT69sM9E80,Daisy Jones & The Six - Topic,https://www.youtube.com/channel/UCIGTpwaV5Vu70z0D0WYwvMg,Mar 9 2023 8:23:42 AM EST,9 Mar 2023,Mar,9,2023,18,53,42,PM,IST
1873,YouTube Music,Kill You To Try,https://music.youtube.com/watch?v=wUSGTHq7hRU,Daisy Jones & The Six - Topic,https://www.youtube.com/channel/UCIGTpwaV5Vu70z0D0WYwvMg,Mar 9 2023 8:14:50 AM EST,9 Mar 2023,Mar,9,2023,18,44,50,PM,IST
1874,YouTube Music,Let Me Down Easy,https://music.youtube.com/watch?v=785hj4YhZRA,Daisy Jones & The Six - Topic,https://www.youtube.com/channel/UCIGTpwaV5Vu70z0D0WYwvMg,Mar 9 2023 8:05:31 AM EST,9 Mar 2023,Mar,9,2023,18,35,31,PM,IST
1875,YouTube Music,More Fun To Miss,https://music.youtube.com/watch?v=uJv2v8G0eg4,Daisy Jones & The Six - Topic,https://www.youtube.com/channel/UCIGTpwaV5Vu70z0D0WYwvMg,Mar 8 2023 3:03:19 AM EST,8 Mar 2023,Mar,8,2023,13,33,19,PM,IST
1876,YouTube Music,Look At Us Now (Honeycomb),https://music.youtube.com/watch?v=G13ihBWJtXE,Daisy Jones & The Six - Topic,https://www.youtube.com/channel/UCIGTpwaV5Vu70z0D0WYwvMg,Mar 8 2023 2:57:46 AM EST,8 Mar 2023,Mar,8,2023,13,27,46,PM,IST
1877,YouTube Music,Please,https://music.youtube.com/watch?v=N773g3ldxB8,Daisy Jones & The Six - Topic,https://www.youtube.com/channel/UCIGTpwaV5Vu70z0D0WYwvMg,Mar 8 2023 2:54:21 AM EST,8 Mar 2023,Mar,8,2023,13,24,21,PM,IST
1878,YouTube Music,Let Me Down Easy,https://music.youtube.com/watch?v=785hj4YhZRA,Daisy Jones & The Six - Topic,https://www.youtube.com/channel/UCIGTpwaV5Vu70z0D0WYwvMg,Mar 8 2023 2:50:57 AM EST,8 Mar 2023,Mar,8,2023,13,20,57,PM,IST
1879,YouTube Music,You Were Gone,https://music.youtube.com/watch?v=6GuX_TEmf28,Daisy Jones & The Six - Topic,https://www.youtube.com/channel/UCIGTpwaV5Vu70z0D0WYwvMg,Mar 8 2023 2:46:41 AM EST,8 Mar 2023,Mar,8,2023,13,16,41,PM,IST
1880,YouTube Music,No Words,https://music.youtube.com/watch?v=EolIcnMyFq0,Daisy Jones & The Six - Topic,https://www.youtube.com/channel/UCIGTpwaV5Vu70z0D0WYwvMg,Mar 8 2023 2:42:18 AM EST,8 Mar 2023,Mar,8,2023,13,12,18,PM,IST
1881,YouTube Music,Regret Me,https://music.youtube.com/watch?v=Xo-KBomy_2E,Daisy Jones & The Six - Topic,https://www.youtube.com/channel/UCIGTpwaV5Vu70z0D0WYwvMg,Mar 8 2023 2:39:02 AM EST,8 Mar 2023,Mar,8,2023,13,9,2,PM,IST
1882,YouTube Music,Kill You To Try,https://music.youtube.com/watch?v=wUSGTHq7hRU,Daisy Jones & The Six - Topic,https://www.youtube.com/channel/UCIGTpwaV5Vu70z0D0WYwvMg,Mar 8 2023 2:33:46 AM EST,8 Mar 2023,Mar,8,2023,13,3,46,PM,IST
1883,YouTube Music,Two Against Three,https://music.youtube.com/watch?v=5zT69sM9E80,Daisy Jones & The Six - Topic,https://www.youtube.com/channel/UCIGTpwaV5Vu70z0D0WYwvMg,Mar 8 2023 2:29:38 AM EST,8 Mar 2023,Mar,8,2023,12,59,38,PM,IST
1884,YouTube,Northeastern University and Mills College,https://www.youtube.com/watch?v=cSwfZWN6W-w,Northeastern,https://www.youtube.com/channel/UCnDo3-HsTMiEpwm9t2miwdw,Mar 7 2023 3:17:47 PM EST,7 Mar 2023,Mar,8,2023,1,47,47,AM,IST
1885,YouTube,How Riley Keough Transformed Into a Rockstar for Daisy Jones & The Six (Exclusive),https://www.youtube.com/watch?v=O9c2Af1dGyk,Entertainment Tonight,https://www.youtube.com/channel/UCdtXPiqI2cLorKaPrfpKc4g,Mar 7 2023 3:00:11 PM EST,7 Mar 2023,Mar,8,2023,1,30,11,AM,IST
1886,YouTube,Sam Claflin talks new series ‘Daisy Jones & the Six’,https://www.youtube.com/watch?v=cXyDuvjkXS0,TODAY,https://www.youtube.com/channel/UChDKyKQ59fYz3JO2fl0Z6sg,Mar 7 2023 2:59:04 PM EST,7 Mar 2023,Mar,8,2023,1,29,4,AM,IST
1887,YouTube,Sam Claflin Felt Sexy While Filming Daisy Jones & The Six | WWHL,https://www.youtube.com/watch?v=31pG8fduA9Y,Watch What Happens Live with Andy Cohen,https://www.youtube.com/channel/UCy6D16zE_mMEm1HVD20WFxA,Mar 7 2023 2:57:35 PM EST,7 Mar 2023,Mar,8,2023,1,27,35,AM,IST
1888,YouTube,"Sam Claflin of ""Daisy Jones & The Six"" Finally Addresses All Those Book Adaptations | POPSUGAR",https://www.youtube.com/watch?v=rKWgBFquy-4,POPSUGAR,https://www.youtube.com/channel/UCkk2vs5EXLFUMuVyhy7oOMQ,Mar 7 2023 2:54:10 PM EST,7 Mar 2023,Mar,8,2023,1,24,10,AM,IST
1889,YouTube,"DAISY JONES & THE SIX - Behind The Scenes Talk With Sam Claflin, Camila Morrone & Suki Waterhouse",https://www.youtube.com/watch?v=CpuKbUZx7Mk,STREAM WARS,https://www.youtube.com/channel/UC3DOMNPaR3_YihbzMsOJKQw,Mar 7 2023 2:35:02 PM EST,7 Mar 2023,Mar,8,2023,1,5,2,AM,IST
