,source,name_of_video,url_of_video,name_of_channel,url_of_channel,time_stamp,date,month,day,year,hour,minute,second,AM/PM,time_zone
385,YouTube,Startup- Stand up Comedy Ft Anubhav Singh Bassi,https://www.youtube.com/watch?v=0guSWBSO8lo,Anubhav Singh Bassi,https://www.youtube.com/channel/UCKnZHF24IV9PT0cdSdHoWug,Feb 6 2023 1:49:36 PM EST,6 Feb 2023,Feb,7,2023,0,19,36,AM,IST
386,YouTube,INDIA'S MOST SAVAGE DAD,https://www.youtube.com/watch?v=JvxaTypdmQk,Tanmay Bhat,https://www.youtube.com/channel/UC0rE2qq81of4fojo-KhO5rg,Feb 6 2023 1:34:05 PM EST,6 Feb 2023,Feb,7,2023,0,4,5,AM,IST
387,YouTube,FULL WEDDING VIDEO | WEDDING SERIES,https://www.youtube.com/watch?v=MST7Ma7Kyts,Aishwarya Mohanraj,https://www.youtube.com/channel/UCRsPEXICDADAAbyhcs6L3lQ,Feb 6 2023 10:49:11 AM EST,6 Feb 2023,Feb,6,2023,21,19,11,PM,IST
388,YouTube,Moving Forward Feat. Vir Das - Simple Ken Podcast | EP 37,https://www.youtube.com/watch?v=iuy6m_Rwwww,Kenny Sebastian,https://www.youtube.com/channel/UCzNq9i-DlDDBLjPerVzJW-A,Feb 6 2023 10:48:39 AM EST,6 Feb 2023,Feb,6,2023,21,18,39,PM,IST
389,YouTube,CS50x 2023 - Lecture 3 - Algorithms,https://www.youtube.com/watch?v=4oqjcKenCH8,CS50,https://www.youtube.com/channel/UCcabW7890RKJzL968QWEykA,Feb 4 2023 12:15:59 PM EST,4 Feb 2023,Feb,4,2023,22,45,59,PM,IST
390,YouTube,William Ackman: Everything You Need to Know About Finance and Investing in Under an Hour | Big Think,https://www.youtube.com/watch?v=WEDIj9JBTC8,Big Think,https://www.youtube.com/channel/UCvQECJukTDE2i6aCoMnS-Vg,Feb 4 2023 12:15:18 PM EST,4 Feb 2023,Feb,4,2023,22,45,18,PM,IST
391,YouTube,Moving Forward Feat. Vir Das - Simple Ken Podcast | EP 37,https://www.youtube.com/watch?v=iuy6m_Rwwww,Kenny Sebastian,https://www.youtube.com/channel/UCzNq9i-DlDDBLjPerVzJW-A,Feb 4 2023 11:43:57 AM EST,4 Feb 2023,Feb,4,2023,22,13,57,PM,IST
392,YouTube,Try Guys Rank McDonald's Favorite • Rank Court,https://www.youtube.com/watch?v=7BFPEyDuAnc,The Try Guys,https://www.youtube.com/channel/UCpi8TJfiA4lKGkaXs__YdBA,Feb 4 2023 11:36:29 AM EST,4 Feb 2023,Feb,4,2023,22,6,29,PM,IST
393,YouTube,Data Structures and Algorithms in Python - Full Course for Beginners,https://www.youtube.com/watch?v=pkYVOmU3MgA,freeCodeCamp.org,https://www.youtube.com/channel/UC8butISFwT-Wl7EV0hUK0BQ,Feb 3 2023 12:35:55 PM EST,3 Feb 2023,Feb,3,2023,23,5,55,PM,IST
394,YouTube,Data Structures and Algorithms in Python - Full Course for Beginners,https://www.youtube.com/watch?v=pkYVOmU3MgA,freeCodeCamp.org,https://www.youtube.com/channel/UC8butISFwT-Wl7EV0hUK0BQ,Feb 2 2023 1:22:07 PM EST,2 Feb 2023,Feb,2,2023,23,52,7,PM,IST
395,YouTube,William Ackman: Everything You Need to Know About Finance and Investing in Under an Hour | Big Think,https://www.youtube.com/watch?v=WEDIj9JBTC8,Big Think,https://www.youtube.com/channel/UCvQECJukTDE2i6aCoMnS-Vg,Feb 2 2023 1:11:04 PM EST,2 Feb 2023,Feb,2,2023,23,41,4,PM,IST
396,YouTube,The Try Guys Make Dresses Without Instructions,https://www.youtube.com/watch?v=WrUbEJ_Be8w,The Try Guys,https://www.youtube.com/channel/UCpi8TJfiA4lKGkaXs__YdBA,Jan 30 2023 2:10:32 PM EST,30 Jan 2023,Jan,31,2023,0,40,32,AM,IST
397,YouTube,"KVizzing with the Comedians Business Edition || QF4 FT. Angad, Kanan, Shreeja & Tanmay",https://www.youtube.com/watch?v=tCA4WD6VeWw,Kumar Varun,https://www.youtube.com/channel/UCGNttcniazbrHVCAMAT63ew,Jan 30 2023 1:09:56 PM EST,30 Jan 2023,Jan,30,2023,23,39,56,PM,IST
398,YouTube,Tanmay Bhat Reacts To Main Hoon Na ft. @ShreejaChaturvedi | Netflix India,https://www.youtube.com/watch?v=5X7fMusu_2c,Netflix India,https://www.youtube.com/channel/UCZSNzBgFub_WWil6TOTYwAg,Jan 30 2023 12:49:52 PM EST,30 Jan 2023,Jan,30,2023,23,19,52,PM,IST
399,YouTube,"NYC Wedding Vlog | Elopement in Central Park, Minimoon in Chicago, Preparing For Long Distance",https://www.youtube.com/watch?v=Xpr7tupea44,Hannah Pak,https://www.youtube.com/channel/UCvP71HPq0qpAs3KibNI_-SA,Jan 30 2023 12:47:41 PM EST,30 Jan 2023,Jan,30,2023,23,17,41,PM,IST
400,YouTube,Motion Designer  Tutorial : High tech intro opener After Effects tutorial -  No plugin,https://www.youtube.com/watch?v=kHvhNh577og,Motion Designer,https://www.youtube.com/channel/UCZOlFjHItjEdhXfcAz5nVEQ,Jan 30 2023 10:21:11 AM EST,30 Jan 2023,Jan,30,2023,20,51,11,PM,IST
401,YouTube,"NYC Wedding Vlog | Elopement in Central Park, Minimoon in Chicago, Preparing For Long Distance",https://www.youtube.com/watch?v=Xpr7tupea44,Hannah Pak,https://www.youtube.com/channel/UCvP71HPq0qpAs3KibNI_-SA,Jan 29 2023 2:17:39 PM EST,29 Jan 2023,Jan,30,2023,0,47,39,AM,IST
402,YouTube,"bleaching my hair blonde, my full-time job, working out, cooking 떡국, grocery shopping",https://www.youtube.com/watch?v=2mmhCAtcfOk,Hannah Pak,https://www.youtube.com/channel/UCvP71HPq0qpAs3KibNI_-SA,Jan 29 2023 2:06:21 PM EST,29 Jan 2023,Jan,30,2023,0,36,21,AM,IST
403,YouTube,LA Work Trip Vlog 🌴,https://www.youtube.com/watch?v=3msiz8FP1I8,Hannah Pak,https://www.youtube.com/channel/UCvP71HPq0qpAs3KibNI_-SA,Jan 29 2023 1:34:48 PM EST,29 Jan 2023,Jan,30,2023,0,4,48,AM,IST
404,YouTube,"Living in NYC | Rainy Day Errands, New iMac Pro, Working From Home, GRWM",https://www.youtube.com/watch?v=SFvFXF0oX3A,Hannah Pak,https://www.youtube.com/channel/UCvP71HPq0qpAs3KibNI_-SA,Jan 29 2023 1:14:22 PM EST,29 Jan 2023,Jan,29,2023,23,44,22,PM,IST
405,YouTube,My first time living alone📍New York City,https://www.youtube.com/watch?v=6NJfd2nHL_A,Hannah Pak,https://www.youtube.com/channel/UCvP71HPq0qpAs3KibNI_-SA,Jan 29 2023 1:00:22 PM EST,29 Jan 2023,Jan,29,2023,23,30,22,PM,IST
406,YouTube,A Week in My Life 👩🏻‍💻 living and working in New York City,https://www.youtube.com/watch?v=2MOHA71RhZA,Hannah Pak,https://www.youtube.com/channel/UCvP71HPq0qpAs3KibNI_-SA,Jan 29 2023 12:38:15 PM EST,29 Jan 2023,Jan,29,2023,23,8,15,PM,IST
407,YouTube,Why Wealthy Americans Love AmEx,https://www.youtube.com/watch?v=EbLmCRuoW1w,CNBC,https://www.youtube.com/channel/UCvJJ_dzjViJCoLf5uKUTwoA,Jan 29 2023 10:08:37 AM EST,29 Jan 2023,Jan,29,2023,20,38,37,PM,IST
408,YouTube,Why Lego Isn’t (Just) a Toy Company | WSJ The Economics Of,https://www.youtube.com/watch?v=lOdcAdqGFnM,The Wall Street Journal,https://www.youtube.com/channel/UCK7tptUDHh-RYDsdxO1-5QQ,Jan 29 2023 10:01:30 AM EST,29 Jan 2023,Jan,29,2023,20,31,30,PM,IST
409,YouTube,Keith Lets Fans Control His Day,https://www.youtube.com/watch?v=BOLEkNu6UAo,The Try Guys,https://www.youtube.com/channel/UCpi8TJfiA4lKGkaXs__YdBA,Jan 28 2023 12:40:24 PM EST,28 Jan 2023,Jan,28,2023,23,10,24,PM,IST
410,YouTube,Finding The Best Burger In London (Part 1) | Food Tours | Insider Food,https://www.youtube.com/watch?v=-a_wDBYNZzk,Insider Food,https://www.youtube.com/channel/UCwiTOchWeKjrJZw7S1H__1g,Jan 27 2023 12:04:35 PM EST,27 Jan 2023,Jan,27,2023,22,34,35,PM,IST
411,YouTube,US vs India Lay’s | Food Wars | Insider Food,https://www.youtube.com/watch?v=0jgg-iFA8Sk,Insider Food,https://www.youtube.com/channel/UCwiTOchWeKjrJZw7S1H__1g,Jan 27 2023 11:40:06 AM EST,27 Jan 2023,Jan,27,2023,22,10,6,PM,IST
412,YouTube,SHAH RUKH KHAN'S FUNNIEST MOMENTS,https://www.youtube.com/watch?v=9d9ExdoTjE8,Tanmay Bhat,https://www.youtube.com/channel/UC0rE2qq81of4fojo-KhO5rg,Jan 27 2023 11:23:38 AM EST,27 Jan 2023,Jan,27,2023,21,53,38,PM,IST
413,YouTube,The Anurag Kashyap Podcast,https://www.youtube.com/watch?v=82oLmSuD_hI,Honestly by Tanmay Bhat,https://www.youtube.com/channel/UCneQdPbDLwZ__ZXP0YVwiag,Jan 27 2023 10:12:04 AM EST,27 Jan 2023,Jan,27,2023,20,42,4,PM,IST
414,YouTube,Honestly Ep #1 - Biscuits ft. @ZakirKhan  @rohanjoshi8016  @TheAshishShakya,https://www.youtube.com/watch?v=yLF6Xudq-Zc,Honestly by Tanmay Bhat,https://www.youtube.com/channel/UCneQdPbDLwZ__ZXP0YVwiag,Jan 26 2023 2:51:31 PM EST,26 Jan 2023,Jan,27,2023,1,21,31,AM,IST
415,YouTube,https://www.youtube.com/watch?v=8SB3unBEt1U,https://www.youtube.com/watch?v=8SB3unBEt1U,name_chan,url_chan,Jan 26 2023 2:05:48 PM EST,26 Jan 2023,Jan,27,2023,0,35,48,AM,IST
416,YouTube,"Indian MBA Students Try to Sell Pigeon Poop Tiles, Body Odour Perfumes & Condoms - Kenny Sebastian",https://www.youtube.com/watch?v=vKF_u8UhxW8,Kenny Sebastian,https://www.youtube.com/channel/UCzNq9i-DlDDBLjPerVzJW-A,Jan 26 2023 12:58:37 PM EST,26 Jan 2023,Jan,26,2023,23,28,37,PM,IST
417,YouTube,iPad Air 4 Unboxing and Accessories + How I use it as a Consultant & YouTuber (Ft. My New Puppy),https://www.youtube.com/watch?v=66lVjTauru8,Taylor Bell,https://www.youtube.com/channel/UCP0f9FXZ4g-MxAqSUreHpCw,Jan 26 2023 12:47:03 PM EST,26 Jan 2023,Jan,26,2023,23,17,3,PM,IST
418,YouTube,Are Bollywood Award Shows Scripted?,https://www.youtube.com/watch?v=S8TvWc6Tfkg,Honestly by Tanmay Bhat,https://www.youtube.com/channel/UCneQdPbDLwZ__ZXP0YVwiag,Jan 26 2023 10:59:01 AM EST,26 Jan 2023,Jan,26,2023,21,29,1,PM,IST
419,YouTube,"Son Of Abish feat. Prajakta Koli, Pratik Gandhi & Prashasti Singh | Salman Elahi",https://www.youtube.com/watch?v=MzfKU1ge33k,Son Of Abish,https://www.youtube.com/channel/UCtWoDeegvTPfuuNm_ilJntg,Jan 26 2023 4:04:27 AM EST,26 Jan 2023,Jan,26,2023,14,34,27,PM,IST
420,YouTube,"Son Of Abish ft Yashraj Mukhate, Aishwarya Mohanraj, Nirmal Pillai & Abishek Kumar | Srushti Tawade",https://www.youtube.com/watch?v=eeFEAjNPVSk,Son Of Abish,https://www.youtube.com/channel/UCtWoDeegvTPfuuNm_ilJntg,Jan 26 2023 2:46:24 AM EST,26 Jan 2023,Jan,26,2023,13,16,24,PM,IST
421,YouTube,BEST EXAM ANSWER IN INDIA,https://www.youtube.com/watch?v=z2EX7Y-W3PU,Tanmay Bhat,https://www.youtube.com/channel/UC0rE2qq81of4fojo-KhO5rg,Jan 26 2023 2:29:42 AM EST,26 Jan 2023,Jan,26,2023,12,59,42,PM,IST
422,YouTube,I took a 4 day cruise for $250... Here's how it went,https://www.youtube.com/watch?v=xZbV-4iZFco,Taylor Bell,https://www.youtube.com/channel/UCP0f9FXZ4g-MxAqSUreHpCw,Jan 24 2023 12:04:26 PM EST,24 Jan 2023,Jan,24,2023,22,34,26,PM,IST
423,YouTube,I flew FIRST CLASS to the Middle East for $200... Here's how it went,https://www.youtube.com/watch?v=YSG68ol41WU,Taylor Bell,https://www.youtube.com/channel/UCP0f9FXZ4g-MxAqSUreHpCw,Jan 24 2023 11:56:36 AM EST,24 Jan 2023,Jan,24,2023,22,26,36,PM,IST
424,YouTube,William Ackman: Everything You Need to Know About Finance and Investing in Under an Hour | Big Think,https://www.youtube.com/watch?v=WEDIj9JBTC8,Big Think,https://www.youtube.com/channel/UCvQECJukTDE2i6aCoMnS-Vg,Jan 23 2023 2:46:43 PM EST,23 Jan 2023,Jan,24,2023,1,16,43,AM,IST
425,YouTube,India vs UK Cadbury | Food Wars | Insider Food,https://www.youtube.com/watch?v=ti9eqglOVpM,Insider Food,https://www.youtube.com/channel/UCwiTOchWeKjrJZw7S1H__1g,Jan 23 2023 1:20:48 PM EST,23 Jan 2023,Jan,23,2023,23,50,48,PM,IST
426,YouTube,GREATEST ROADTRIP SONGS ft @YashrajMukhateOfficial @rohanjoshi8016 @SumitSourav @Kullubaazi,https://www.youtube.com/watch?v=yOV6P9velLk,Honestly by Tanmay Bhat,https://www.youtube.com/channel/UCneQdPbDLwZ__ZXP0YVwiag,Jan 23 2023 12:35:38 PM EST,23 Jan 2023,Jan,23,2023,23,5,38,PM,IST
427,YouTube,I JOINED CID,https://www.youtube.com/watch?v=B0HW_sJ503Y,Tanmay Bhat,https://www.youtube.com/channel/UC0rE2qq81of4fojo-KhO5rg,Jan 23 2023 12:20:00 PM EST,23 Jan 2023,Jan,23,2023,22,50,0,PM,IST
428,YouTube,Drone Delivery Was Supposed to be the Future. What Went Wrong?,https://www.youtube.com/watch?v=J-M98KLgaUU,Wendover Productions,https://www.youtube.com/channel/UC9RM-iSvTu1uPJb8X5yp3EQ,Jan 17 2023 9:01:44 PM EST,17 Jan 2023,Jan,18,2023,7,31,44,AM,IST
429,YouTube,What it's REALLY Like to Live in a NYC Luxury High Rise Apartment,https://www.youtube.com/watch?v=5wYcfEkk4EM,Taylor Bell,https://www.youtube.com/channel/UCP0f9FXZ4g-MxAqSUreHpCw,Jan 17 2023 2:17:24 PM EST,17 Jan 2023,Jan,18,2023,0,47,24,AM,IST
430,YouTube,Working At Deloitte | Is Big4 Consulting worth it?,https://www.youtube.com/watch?v=W-AvevQt1e0,By Anne Louise,https://www.youtube.com/channel/UCa2zy6oKiSSKXJ1y0Sy7wWQ,Jan 14 2023 12:53:00 PM EST,14 Jan 2023,Jan,14,2023,23,23,0,PM,IST
431,YouTube,What its like to work as a consultant at Boston Consulting Group (BCG),https://www.youtube.com/watch?v=IUebagykLIQ,R. C. Gilbert,https://www.youtube.com/channel/UCTh3jeR5AtvcZlgwoeJ5rXA,Jan 14 2023 12:42:04 PM EST,14 Jan 2023,Jan,14,2023,23,12,4,PM,IST
432,YouTube,2023 INDIAN CRICKET TEAM REVEALED,https://www.youtube.com/watch?v=h9d6_rytz6k,Tanmay Bhat,https://www.youtube.com/channel/UC0rE2qq81of4fojo-KhO5rg,Jan 14 2023 12:00:30 PM EST,14 Jan 2023,Jan,14,2023,22,30,30,PM,IST
433,YouTube,NYC VLOG: Exploring new parts of the city (and getting ready for a ~special~ event),https://www.youtube.com/watch?v=Zgcg0SaSgZI,Taylor Bell,https://www.youtube.com/channel/UCP0f9FXZ4g-MxAqSUreHpCw,Jan 14 2023 11:50:14 AM EST,14 Jan 2023,Jan,14,2023,22,20,14,PM,IST
434,YouTube,Shark Peyush Ne Pitch Kiya Lenskart! | Shark Tank India | Full Pitch,https://www.youtube.com/watch?v=VKKgSpUic1w,Shark Tank India,https://www.youtube.com/channel/UC6vd-JCD7Z_FuF8N5LTydPA,Jan 13 2023 2:56:58 PM EST,13 Jan 2023,Jan,14,2023,1,26,58,AM,IST
435,YouTube,"MONEY GOALS: Investing, High Yield Savings, Emergency Funds, Cash, & More",https://www.youtube.com/watch?v=ncqGvwwAyUc,Taylor Bell,https://www.youtube.com/channel/UCP0f9FXZ4g-MxAqSUreHpCw,Jan 13 2023 2:24:41 PM EST,13 Jan 2023,Jan,14,2023,0,54,41,AM,IST
436,YouTube,"Class 10th Toppers? feat Yashraj Mukhate, Aishwarya Mohanraj, Nirmal Pillai & Abishek Kumar",https://www.youtube.com/watch?v=NIVi83RDRx4,Son Of Abish,https://www.youtube.com/channel/UCtWoDeegvTPfuuNm_ilJntg,Jan 13 2023 2:12:21 PM EST,13 Jan 2023,Jan,14,2023,0,42,21,AM,IST
437,YouTube,@TanmayBhatYT & Gang React To Strange Movie Scenes | Netflix India,https://www.youtube.com/watch?v=J2qMuPQtv0c,Netflix India,https://www.youtube.com/channel/UCZSNzBgFub_WWil6TOTYwAg,Jan 13 2023 2:02:55 PM EST,13 Jan 2023,Jan,14,2023,0,32,55,AM,IST
438,YouTube,Where I'm Living Next in NYC (and how much I'm paying),https://www.youtube.com/watch?v=LVGt-rxBrSE,Taylor Bell,https://www.youtube.com/channel/UCP0f9FXZ4g-MxAqSUreHpCw,Jan 12 2023 2:48:33 PM EST,12 Jan 2023,Jan,13,2023,1,18,33,AM,IST
439,YouTube,American Snacks: Made in India vs. 🇺🇸 Originals,https://www.youtube.com/watch?v=7jQYRdoV9RQ,Karl Rock,https://www.youtube.com/channel/UCtfXgNnA-QcxjHJjk5wXLFg,Jan 12 2023 2:46:47 PM EST,12 Jan 2023,Jan,13,2023,1,16,47,AM,IST
440,YouTube,Careers for Business Students (and what they pay),https://www.youtube.com/watch?v=LZ2aHY4divg,Kenji Explains,https://www.youtube.com/channel/UCkHdBeQ4DuvBXTahMYZVlMA,Jan 12 2023 2:39:39 PM EST,12 Jan 2023,Jan,13,2023,1,9,39,AM,IST
441,YouTube,Day in the Life of a Goldman Sachs Investment Banking Intern NYC,https://www.youtube.com/watch?v=-jxVa0QenlE,Kenji Explains,https://www.youtube.com/channel/UCkHdBeQ4DuvBXTahMYZVlMA,Jan 12 2023 2:06:01 PM EST,12 Jan 2023,Jan,13,2023,0,36,1,AM,IST
442,YouTube,"Personal Q&A: Making money, imposter syndrome, feeling stuck, love life, future plans, & some advice",https://www.youtube.com/watch?v=c9v2JHzmVqA,Taylor Bell,https://www.youtube.com/channel/UCP0f9FXZ4g-MxAqSUreHpCw,Jan 12 2023 1:54:40 PM EST,12 Jan 2023,Jan,13,2023,0,24,40,AM,IST
443,YouTube,Financial Advisor Answers Money Questions From Twitter 💰| Tech Support | WIRED,https://www.youtube.com/watch?v=dPhaB-pnLeg,WIRED,https://www.youtube.com/channel/UCftwRNsjfRo08xYE31tkiyw,Jan 12 2023 1:24:30 PM EST,12 Jan 2023,Jan,12,2023,23,54,30,PM,IST
444,YouTube,How I Save Money Living In NYC as a 25 Year Old,https://www.youtube.com/watch?v=c3KatwgK4x8,Taylor Bell,https://www.youtube.com/channel/UCP0f9FXZ4g-MxAqSUreHpCw,Jan 11 2023 12:54:03 PM EST,11 Jan 2023,Jan,11,2023,23,24,3,PM,IST
445,YouTube,Inside The Most Expensive High School In The World,https://www.youtube.com/watch?v=sQLzOB5GA0c,Thinking Now,https://www.youtube.com/channel/UC8qMJGhCS93VUXKFW4c8kGQ,Jan 11 2023 12:47:24 PM EST,11 Jan 2023,Jan,11,2023,23,17,24,PM,IST
446,YouTube,Inside Samsung's Futuristic $300 Million Office | WSJ Open Office,https://www.youtube.com/watch?v=BvngUP0sHhQ,The Wall Street Journal,https://www.youtube.com/channel/UCK7tptUDHh-RYDsdxO1-5QQ,Jan 11 2023 9:36:54 AM EST,11 Jan 2023,Jan,11,2023,20,6,54,PM,IST
447,YouTube,3 Ways to Express Your Thoughts So That Everyone Will Understand You | Alan Alda | Big Think,https://www.youtube.com/watch?v=rrOnk0JnXW4,Big Think,https://www.youtube.com/channel/UCvQECJukTDE2i6aCoMnS-Vg,Jan 11 2023 9:35:09 AM EST,11 Jan 2023,Jan,11,2023,20,5,9,PM,IST
448,YouTube,Top 5 LinkedIn Profile Tips!,https://www.youtube.com/watch?v=BcfGWi8Qywk,Jeff Su,https://www.youtube.com/channel/UCwAnu01qlnVg1Ai2AbtTMaA,Jan 11 2023 9:19:37 AM EST,11 Jan 2023,Jan,11,2023,19,49,37,PM,IST
449,YouTube,8 Email Etiquette Tips - How to Write Better Emails at Work,https://www.youtube.com/watch?v=1XctnF7C74s,Harvard Business Review,https://www.youtube.com/channel/UCWo4IA01TXzBeGJJKWHOG9g,Jan 11 2023 9:12:20 AM EST,11 Jan 2023,Jan,11,2023,19,42,20,PM,IST
450,YouTube,The Importance of Being Single,https://www.youtube.com/watch?v=aAnTwyCJdf0,The School of Life,https://www.youtube.com/channel/UC7IcJI8PUf5Z3zKxnZvTBog,Jan 11 2023 9:08:40 AM EST,11 Jan 2023,Jan,11,2023,19,38,40,PM,IST
451,YouTube,Data Scientist - Day in Life in NYC,https://www.youtube.com/watch?v=whvCIVRLUEs,Kanika Jindal,https://www.youtube.com/channel/UCR1bgsuXHmXWDXJlua1mK4Q,Jan 11 2023 8:51:42 AM EST,11 Jan 2023,Jan,11,2023,19,21,42,PM,IST
452,YouTube,Advice from the Top 1% of Software Engineers,https://www.youtube.com/watch?v=ydYBRLoBUpY,Kevin Naughton Jr.,https://www.youtube.com/channel/UCKvwPt6BifPP54yzH99ff1g,Jan 10 2023 1:53:34 PM EST,10 Jan 2023,Jan,11,2023,0,23,34,AM,IST
453,YouTube,My REAL Thoughts on NYC,https://www.youtube.com/watch?v=gY1atgbKm4Q,Taylor Bell,https://www.youtube.com/channel/UCP0f9FXZ4g-MxAqSUreHpCw,Jan 10 2023 1:35:37 PM EST,10 Jan 2023,Jan,11,2023,0,5,37,AM,IST
454,YouTube,A White-Collar Recession? Why Layoffs Are Hitting Professional Workers | WSJ,https://www.youtube.com/watch?v=2iNpQQEaZFE,The Wall Street Journal,https://www.youtube.com/channel/UCK7tptUDHh-RYDsdxO1-5QQ,Jan 10 2023 1:28:01 PM EST,10 Jan 2023,Jan,10,2023,23,58,1,PM,IST
455,YouTube,The BEST 24 Hours in Amsterdam,https://www.youtube.com/watch?v=AGB8mvd6qBg,Taylor Bell,https://www.youtube.com/channel/UCP0f9FXZ4g-MxAqSUreHpCw,Jan 10 2023 1:14:12 PM EST,10 Jan 2023,Jan,10,2023,23,44,12,PM,IST
456,YouTube,"MY NYC APARTMENT MAKEOVER + TOUR // Manhattan, New York",https://www.youtube.com/watch?v=4A0pSfLBeC4,Taylor Bell,https://www.youtube.com/channel/UCP0f9FXZ4g-MxAqSUreHpCw,Jan 10 2023 12:38:44 PM EST,10 Jan 2023,Jan,10,2023,23,8,44,PM,IST
457,YouTube,How Self Storage Thrives Off The American Dream,https://www.youtube.com/watch?v=2nXce8d0uN8,Modern MBA,https://www.youtube.com/channel/UCbzVRTkX3bzNZuBd9In4XyA,Jan 10 2023 12:14:48 PM EST,10 Jan 2023,Jan,10,2023,22,44,48,PM,IST
458,YouTube,Guessing Jobs in New York City,https://www.youtube.com/watch?v=JIjADT_45Ck,Shan Rizwan in NYC,https://www.youtube.com/channel/UCeFg1xr6-mWCZM4mzyZUfIw,Jan 10 2023 12:11:06 PM EST,10 Jan 2023,Jan,10,2023,22,41,6,PM,IST
459,YouTube,How a Consulting Project Works | Consulting for Companies in NYC Right out of College,https://www.youtube.com/watch?v=SddTukHCqeM,Taylor Bell,https://www.youtube.com/channel/UCP0f9FXZ4g-MxAqSUreHpCw,Jan 10 2023 11:53:23 AM EST,10 Jan 2023,Jan,10,2023,22,23,23,PM,IST
460,YouTube,Wharton Business School: My Experience (Was it Worth it?) | Getting into an Ivy League University,https://www.youtube.com/watch?v=AEJQVEGmyBE,Taylor Bell,https://www.youtube.com/channel/UCP0f9FXZ4g-MxAqSUreHpCw,Jan 10 2023 11:15:28 AM EST,10 Jan 2023,Jan,10,2023,21,45,28,PM,IST
461,YouTube,Travel Day as a Consultant (everything went wrong),https://www.youtube.com/watch?v=D_D_jX0HSFY,Taylor Bell,https://www.youtube.com/channel/UCP0f9FXZ4g-MxAqSUreHpCw,Jan 10 2023 10:58:57 AM EST,10 Jan 2023,Jan,10,2023,21,28,57,PM,IST
462,YouTube,What even is Management Consulting and what do I actually do,https://www.youtube.com/watch?v=4avS00vBDI8,Taylor Bell,https://www.youtube.com/channel/UCP0f9FXZ4g-MxAqSUreHpCw,Jan 10 2023 10:36:54 AM EST,10 Jan 2023,Jan,10,2023,21,6,54,PM,IST
463,YouTube,I Started My New Job | What I'm Doing + My Thoughts on Corporate Jobs,https://www.youtube.com/watch?v=UEmPN9V_Sjg,Taylor Bell,https://www.youtube.com/channel/UCP0f9FXZ4g-MxAqSUreHpCw,Jan 10 2023 10:27:22 AM EST,10 Jan 2023,Jan,10,2023,20,57,22,PM,IST
464,YouTube,I QUIT my Management Consulting Job. Why I left and what's next for me? (Huge Life Update),https://www.youtube.com/watch?v=-lXuicxlnN4,Taylor Bell,https://www.youtube.com/channel/UCP0f9FXZ4g-MxAqSUreHpCw,Jan 10 2023 10:18:35 AM EST,10 Jan 2023,Jan,10,2023,20,48,35,PM,IST
465,YouTube,"NYC Apartment Tour: $27,000/Month in Manhattan",https://www.youtube.com/watch?v=sT3zNk8LKP0,Taylor Bell,https://www.youtube.com/channel/UCP0f9FXZ4g-MxAqSUreHpCw,Jan 9 2023 1:27:59 PM EST,9 Jan 2023,Jan,9,2023,23,57,59,PM,IST
466,YouTube,NYC VLOG: Snowy Weekend Day in the Life,https://www.youtube.com/watch?v=eKNzyHwFJMo,Taylor Bell,https://www.youtube.com/channel/UCP0f9FXZ4g-MxAqSUreHpCw,Jan 9 2023 1:13:59 PM EST,9 Jan 2023,Jan,9,2023,23,43,59,PM,IST
467,YouTube,NYC VLOG: Day in the Life Exploring Manhattan and Living my Best Life,https://www.youtube.com/watch?v=qoqiwWvF5lA,Taylor Bell,https://www.youtube.com/channel/UCP0f9FXZ4g-MxAqSUreHpCw,Jan 9 2023 1:01:06 PM EST,9 Jan 2023,Jan,9,2023,23,31,6,PM,IST
468,YouTube,What I Spend In a Week as a 24 Year Old in NYC,https://www.youtube.com/watch?v=l0ZbTaxqsUc,Taylor Bell,https://www.youtube.com/channel/UCP0f9FXZ4g-MxAqSUreHpCw,Jan 9 2023 12:29:05 PM EST,9 Jan 2023,Jan,9,2023,22,59,5,PM,IST
469,YouTube,10 Minute Work Makeup Tutorial | Elanna Pecherle 2021,https://www.youtube.com/watch?v=WNxWn2XrEtQ,elanna pecherle,https://www.youtube.com/channel/UC9La-R9a4Ct8FAtZZf-O0WA,Jan 9 2023 12:05:33 AM EST,9 Jan 2023,Jan,9,2023,10,35,33,AM,IST
470,YouTube,What I Spend In a Week as a 24 Year Old in NYC,https://www.youtube.com/watch?v=l0ZbTaxqsUc,Taylor Bell,https://www.youtube.com/channel/UCP0f9FXZ4g-MxAqSUreHpCw,Jan 8 2023 3:36:55 PM EST,8 Jan 2023,Jan,9,2023,2,6,55,AM,IST
471,YouTube,"My NYC Apartment Tour: $1,875/Month in Manhattan",https://www.youtube.com/watch?v=2ABFuMGkp9k,Taylor Bell,https://www.youtube.com/channel/UCP0f9FXZ4g-MxAqSUreHpCw,Jan 8 2023 3:20:26 PM EST,8 Jan 2023,Jan,9,2023,1,50,26,AM,IST
472,YouTube,"Answering ALL your CONSULTING Questions: Salary, Hours, Exit Opportunities, My Experience, and MORE!",https://www.youtube.com/watch?v=yxatKGh_z5s,Taylor Bell,https://www.youtube.com/channel/UCP0f9FXZ4g-MxAqSUreHpCw,Jan 8 2023 2:43:03 PM EST,8 Jan 2023,Jan,9,2023,1,13,3,AM,IST
